mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator,param_final_estimator__metric,param_final_estimator__n_neighbors,param_final_estimator__weights,param_passthrough,params,,,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,mean_test_f1,std_test_f1,rank_test_f1
89.20414858,3.122233199,1.050815105,0.039434028,RandomForestClassifier(),FALSE,30,1,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.792205541,0.014883265,177,0.832222084,0.0133326,179
88.38438978,3.177856294,1.122676659,0.017218919,RandomForestClassifier(),FALSE,30,1,10,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.791016639,0.011431169,180,0.8316471,0.009767769,180
86.3297852,0.278193914,1.432792187,0.038120005,KNeighborsClassifier(),manhattan,3,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.794184564,0.010012883,173,0.830248006,0.00981655,181
89.15227075,2.544235186,1.005081224,0.075741353,KNeighborsClassifier(),euclidean,9,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.786069278,0.004832381,185,0.829537393,0.005014137,182
84.02232285,1.220898851,1.022056532,0.048050645,RandomForestClassifier(),FALSE,,1,10,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 10, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.789037812,0.01451946,182,0.829408339,0.012067697,183
83.7467515,1.731390303,1.44016552,0.05330358,KNeighborsClassifier(),manhattan,7,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.788245537,0.003906888,184,0.828863606,0.004786045,184
220.7896882,3.309897858,5.080975819,0.522817857,"SVC(C=20, probability=True)",20,rbf,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 20, 'final_estimator__kernel': 'rbf', 'passthrough': True}",,,,0.785272889,0.007497131,186,0.828401406,0.005952049,185
1517.956441,369.8357959,4.489472342,0.204901403,"SVC(C=20, probability=True)",1,poly,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 1, 'final_estimator__kernel': 'poly', 'passthrough': True}",,,,0.784680005,0.010302831,187,0.828372969,0.008477148,186
67.40341301,7.371275902,0.657859373,0.049811468,KNeighborsClassifier(),manhattan,9,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.78389106,0.004303473,189,0.827605431,0.004941802,187
86.72339625,1.760070921,1.03981967,0.096968175,KNeighborsClassifier(),euclidean,9,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.783099568,0.007159512,192,0.826914654,0.006811109,188
83.88184934,1.328240052,1.025470686,0.059813533,KNeighborsClassifier(),manhattan,9,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.783495608,0.002702033,191,0.826832452,0.002748779,189
84.8371594,0.581892338,1.547001934,0.056465753,KNeighborsClassifier(),manhattan,5,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.788246516,0.007690159,183,0.826743559,0.008538905,190
83.18246145,1.459120384,1.161203623,0.103224574,KNeighborsClassifier(),manhattan,9,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.782508055,0.005954148,194,0.825891724,0.006648523,191
89.56614804,3.948197779,0.984279966,0.075082268,KNeighborsClassifier(),euclidean,7,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.781119958,0.006789105,197,0.824548485,0.006917927,192
84.88777184,0.890099653,1.057753086,0.02705667,RandomForestClassifier(),FALSE,,1,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.783693628,0.006614163,190,0.824154075,0.006194352,193
87.64328179,2.483287633,1.047733831,0.032296614,KNeighborsClassifier(),euclidean,5,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.781514626,0.01023881,195,0.824137809,0.008327068,194
85.02912526,0.940123635,1.000471497,0.019938987,KNeighborsClassifier(),manhattan,7,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.781122112,0.006975365,196,0.823621686,0.007735984,195
86.75022559,1.95162125,1.061657715,0.050791388,RandomForestClassifier(),FALSE,30,1,2,300,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 300, 'passthrough': False}",0.782903703,0.010959647,193,0.822705056,0.009605421,196
87.024754,0.680537758,1.454476357,0.065795584,KNeighborsClassifier(),manhattan,3,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.78448649,0.008284435,188,0.822471635,0.008339611,197
82.41598363,0.931324995,0.994890976,0.041160395,RandomForestClassifier(),FALSE,,1,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': None, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.78092468,0.01212876,198,0.821706488,0.010780048,198
83.92202458,2.182062252,1.018973351,0.034818761,RandomForestClassifier(),FALSE,30,1,2,100,FALSE,"{'final_estimator': RandomForestClassifier(), 'final_estimator__bootstrap': False, 'final_estimator__max_depth': 30, 'final_estimator__min_samples_leaf': 1, 'final_estimator__min_samples_split': 2, 'final_estimator__n_estimators': 100, 'passthrough': False}",0.780529228,0.011574623,199,0.821369026,0.010716233,199
87.49069152,1.266434821,1.069178104,0.1320775,KNeighborsClassifier(),euclidean,5,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.777555797,0.010705019,201,0.820847189,0.008445367,200
89.25909071,1.89306358,0.947811794,0.038595222,KNeighborsClassifier(),euclidean,7,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.776567069,0.007215624,205,0.820486622,0.006990597,201
84.28215671,1.211611899,0.986901188,0.028596184,KNeighborsClassifier(),manhattan,7,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.776767243,0.006115871,204,0.820441737,0.006340392,202
85.6237061,1.511143748,0.997844601,0.033431683,KNeighborsClassifier(),manhattan,5,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.777360324,0.008991483,202,0.820415771,0.007485233,203
85.84808125,1.122298772,1.515364027,0.070316066,KNeighborsClassifier(),manhattan,7,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.776767831,0.004188779,203,0.8199213,0.005427966,204
219.5028742,2.983232111,4.968150616,0.377425341,"SVC(C=20, probability=True)",40,rbf,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 40, 'final_estimator__kernel': 'rbf', 'passthrough': True}",,,,0.775974773,0.007466874,206,0.819098001,0.007760509,205
87.11896272,1.199542096,1.03517704,0.063807918,KNeighborsClassifier(),euclidean,9,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.769841447,0.005787337,214,0.818345198,0.005232341,206
86.38517766,2.224406232,1.486113262,0.113287804,KNeighborsClassifier(),manhattan,5,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.77756089,0.008255994,200,0.81799091,0.009340272,207
85.83386717,1.299688089,0.943545771,0.043705097,KNeighborsClassifier(),manhattan,5,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.774984869,0.008734571,208,0.817922829,0.007285976,208
84.88178148,0.946524397,1.13754158,0.047150814,KNeighborsClassifier(),manhattan,3,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.775974577,0.003576156,207,0.817701859,0.0034845,209
83.91008005,0.766747654,1.400999737,0.012614823,KNeighborsClassifier(),manhattan,9,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.771425801,0.007657128,211,0.817534425,0.007916431,210
85.38743229,2.269688969,1.058841515,0.042244017,KNeighborsClassifier(),euclidean,9,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 9, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.767861837,0.006010784,215,0.817131993,0.005150594,211
100.6025389,2.784008416,0.97870574,0.065480222,KNeighborsClassifier(),euclidean,3,uniform,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': False}",,,0.773205042,0.007412407,209,0.815409634,0.007174787,212
87.17772574,1.432798713,1.043326235,0.02635464,KNeighborsClassifier(),euclidean,7,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.766477069,0.004924708,216,0.815078983,0.004841038,213
85.01801691,1.157029828,1.05355401,0.060561853,KNeighborsClassifier(),manhattan,3,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'manhattan', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.772411395,0.007436863,210,0.813573296,0.007076298,214
223.5287167,5.435856075,4.893984985,0.245356514,"SVC(C=20, probability=True)",60,rbf,TRUE,"{'final_estimator': SVC(C=20, probability=True), 'final_estimator__C': 60, 'final_estimator__kernel': 'rbf', 'passthrough': True}",,,,0.770631763,0.00541394,213,0.813193165,0.005164994,215
92.48138485,1.977914836,0.955361366,0.027391875,KNeighborsClassifier(),euclidean,3,distance,FALSE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': False}",,,0.770633135,0.008235803,212,0.812152015,0.007332344,216
90.91055255,0.947123097,1.027074575,0.040691346,KNeighborsClassifier(),euclidean,7,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 7, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.762123571,0.006036954,217,0.811676298,0.006024171,217
89.74175515,1.565585842,1.002535152,0.060541128,KNeighborsClassifier(),euclidean,5,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.756978582,0.00795099,219,0.804854501,0.007355885,218
93.09909101,7.421053085,1.054757071,0.048448842,KNeighborsClassifier(),euclidean,3,distance,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'distance', 'passthrough': True}",,,0.757375209,0.013097663,218,0.803488906,0.012341833,219
91.15106397,2.554126292,1.04638257,0.054387165,KNeighborsClassifier(),euclidean,5,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 5, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.752426085,0.008042025,220,0.801675777,0.007286603,220
100.9473572,3.178332728,1.067155457,0.18118234,KNeighborsClassifier(),euclidean,3,uniform,TRUE,"{'final_estimator': KNeighborsClassifier(), 'final_estimator__metric': 'euclidean', 'final_estimator__n_neighbors': 3, 'final_estimator__weights': 'uniform', 'passthrough': True}",,,0.751833397,0.012572632,221,0.799100765,0.012430849,221
